,movie_id,movie_title,release_date,video_release date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
437,438,Amityville 3-D (1983),01-Jan-1983,,https://m.media-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
438,439,Amityville: A New Generation (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BNDJkYTBlNDAtYjVmMy00YzhiLTljMjItZGI2ZDY3NjJlMzAyXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
439,440,Amityville II: The Possession (1982),01-Jan-1982,,https://m.media-amazon.com/images/M/MV5BMTYwMTAyOTY4OF5BMl5BanBnXkFtZTcwNjMwODQ2NA@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,441,"Amityville Horror, The (1979)",01-Jan-1979,,https://m.media-amazon.com/images/M/MV5BMTc0NDMyNTU3M15BMl5BanBnXkFtZTcwMjM0MTgwNA@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,442,"Amityville Curse, The (1990)",01-Jan-1990,,https://m.media-amazon.com/images/M/MV5BZDFkNGVjMGEtMGVlOS00ZTdjLWJiNGYtOWZkNTllNDA5ZmExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
442,443,"Birds, The (1963)",01-Jan-1963,,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,444,"Blob, The (1958)",01-Jan-1958,,https://m.media-amazon.com/images/M/MV5BYjI2Yjg1ZDctYmMzNy00MWIyLWI5NmEtNzY5YzM5OWQ4OTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
444,445,"Body Snatcher, The (1945)",01-Jan-1945,,https://m.media-amazon.com/images/M/MV5BYzNiNzk2NDctMzg5My00NDM3LWJiM2UtNzY2NmQ0YWVlN2Q0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
445,446,Burnt Offerings (1976),01-Jan-1976,,https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,447,Carrie (1976),01-Jan-1976,,https://m.media-amazon.com/images/M/MV5BMTlhNmVkZGUtNjdjOC00YWY3LTljZWQtMTY1YWFhNGYwNDQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
447,448,"Omen, The (1976)",01-Jan-1976,,https://m.media-amazon.com/images/M/MV5BZmNjZDcwNTMtMjQxMy00ZTY5LTg4M2YtYjA5NDliNjNhYzQ3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,449,Star Trek: The Motion Picture (1979),01-Jan-1979,,https://m.media-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
449,450,Star Trek V: The Final Frontier (1989),01-Jan-1989,,https://m.media-amazon.com/images/M/MV5BZTE2NTE0YmYtNTE3YS00NzFmLWJmMDMtZWQ5Njg5NDBmNTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,451,Grease (1978),01-Jan-1978,,https://m.media-amazon.com/images/M/MV5BZmUyMDEyOTgtZmUwOS00NTdkLThlNzctNTM1ODQ4M2VhMjdhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
451,452,Jaws 2 (1978),01-Jan-1978,,https://m.media-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,453,Jaws 3-D (1983),01-Jan-1983,,https://m.media-amazon.com/images/M/MV5BM2QwYjhiMzQtN2RiYS00MzgxLThmNzItMmJlNmMyMmQyYTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
453,454,Bastard Out of Carolina (1996),15-Dec-1996,,https://m.media-amazon.com/images/M/MV5BYzRlZWU2NjktYzhkYS00YmFkLTlhMGYtNWZjZjE4Mzc0NWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
454,455,Jackie Chan's First Strike (1996),10-Jan-1997,,https://m.media-amazon.com/images/M/MV5BNWNmNmI3ZjQtY2FhNy00YThjLWIxNDItZjUwZjY5Zjk3OTYyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,456,Beverly Hills Ninja (1997),17-Jan-1997,,https://m.media-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,457,Free Willy 3: The Rescue (1997),08-Aug-1997,,https://m.media-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,458,Nixon (1995),01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458,459,"Cry, the Beloved Country (1995)",01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459,460,"Crossing Guard, The (1995)",01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMjkwNWMyZjQtNmU5MS00ZWE1LWE3NzMtNGZjNTlhYzcwNjIzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,461,Smoke (1995),01-Jan-1995,,https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
461,462,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BOTZlZGFlMWEtMzhlYS00NGI5LTg1YzktOGE3MDk5NjMyYzFhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462,463,"Secret of Roan Inish, The (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BNmQ3Yzc5N2QtZDk3Yy00ZTVmLTg5ZTItMWFkZDUxOGJhMTYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,464,Vanya on 42nd Street (1994),01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BZDQ1ODk1NDEtOWRkYi00ZTcyLThjNTItZTZlN2VkYTRiNGFkXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464,465,"Jungle Book, The (1994)",01-Jan-1994,,https://m.media-amazon.com/images/M/MV5BMjRjNDk2NTItZGQ1OS00OGU0LWJhMzUtNmZkNDE4NDg0MDMyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,466,Red Rock West (1992),01-Jan-1992,,https://m.media-amazon.com/images/M/MV5BNzhiMTQxYzMtOWI4NS00NWJiLWE5MDMtMmIzNjMxODNjZjBlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,467,"Bronx Tale, A (1993)",01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467,468,Rudy (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,469,Short Cuts (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,470,Tombstone (1993),01-Jan-1993,,https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470,471,Courage Under Fire (1996),08-Mar-1996,,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
471,472,Dragonheart (1996),31-May-1996,,https://m.media-amazon.com/images/M/MV5BNzI2NGUzYzAtY2Y1MS00NzhjLWFiYzItODgwM2RlN2M5ZjA4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472,473,James and the Giant Peach (1996),12-Apr-1996,,https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,,https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
474,475,Trainspotting (1996),19-Jul-1996,,https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
475,476,"First Wives Club, The (1996)",14-Sep-1996,,https://m.media-amazon.com/images/M/MV5BMzAwZTA3Y2UtMWVlMi00ZmNiLTkzZjAtYjA2YzBhMGMyYzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,477,Matilda (1996),02-Aug-1996,,https://m.media-amazon.com/images/M/MV5BZGVlYTA5NzQtMjBkNy00MmE1LWI3YzYtMTVkMTNmOGE5YmEwXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,478,"Philadelphia Story, The (1940)",01-Jan-1940,,https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
478,479,Vertigo (1958),01-Jan-1958,,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
479,480,North by Northwest (1959),01-Jan-1959,,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,481,"Apartment, The (1960)",01-Jan-1960,,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
481,482,Some Like It Hot (1959),01-Jan-1959,,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
482,483,Casablanca (1942),01-Jan-1942,,https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
483,484,"Maltese Falcon, The (1941)",01-Jan-1941,,https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
484,485,My Fair Lady (1964),01-Jan-1964,,https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
485,486,Sabrina (1954),01-Jan-1954,,https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
486,487,Roman Holiday (1953),01-Jan-1953,,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
487,488,Sunset Blvd. (1950),01-Jan-1950,,https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
488,489,Notorious (1946),01-Jan-1946,,https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
489,490,To Catch a Thief (1955),01-Jan-1955,,https://m.media-amazon.com/images/M/MV5BODM2ODgyOGYtYzYwMC00ZTEwLTg2MmItZDI2OTdhMTdiMGFiL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
490,491,"Adventures of Robin Hood, The (1938)",01-Jan-1938,,https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,492,East of Eden (1955),01-Jan-1955,,https://m.media-amazon.com/images/M/MV5BMzE1MzdjNmUtOWU5MS00OTgwLWIzYjYtYTYwYTM0NDkyOTU1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,493,"Thin Man, The (1934)",01-Jan-1934,,https://m.media-amazon.com/images/M/MV5BYmFlOWMwMjAtMDMyMC00N2JjLTllODUtZjY3YWU3NGRkM2I2L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493,494,His Girl Friday (1940),01-Jan-1940,,https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,495,Around the World in 80 Days (1956),01-Jan-1956,,https://m.media-amazon.com/images/M/MV5BNjRhNjVlYTgtODZiOS00OTVhLWE4ZTItZjc3MTFiYWY1YjI5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,496,It's a Wonderful Life (1946),01-Jan-1946,,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496,497,Bringing Up Baby (1938),01-Jan-1938,,https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,498,"African Queen, The (1951)",01-Jan-1951,,https://m.media-amazon.com/images/M/MV5BYzM3YjE2NGMtODY3Zi00NTY0LWE4Y2EtMTE5YzNmM2U1NTg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
498,499,Cat on a Hot Tin Roof (1958),01-Jan-1958,,https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,500,Fly Away Home (1996),13-Sep-1996,,https://m.media-amazon.com/images/M/MV5BMTA0OTE5MDQ0NTBeQTJeQWpwZ15BbWU4MDI5OTc3NTMx._V1_.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,501,Dumbo (1941),01-Jan-1941,,https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
501,502,Bananas (1971),01-Jan-1971,,https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
502,503,"Candidate, The (1972)",01-Jan-1972,,https://m.media-amazon.com/images/M/MV5BOTYxMjY5ZWItYTRkNC00MGIxLTk0MzMtZTZhMDg0MGY2ZWU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
503,504,Bonnie and Clyde (1967),01-Jan-1967,,https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
504,505,Dial M for Murder (1954),01-Jan-1954,,https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
505,506,Rebel Without a Cause (1955),01-Jan-1955,,https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,507,"Streetcar Named Desire, A (1951)",01-Jan-1951,,https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,508,"People vs. Larry Flynt, The (1996)",27-Dec-1996,,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,509,My Left Foot (1989),01-Jan-1989,,https://m.media-amazon.com/images/M/MV5BYjdkNzA4MzYtZThhOS00ZDgzLTlmMDItNmY1ZjI5YjkzZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,510,"Magnificent Seven, The (1954)",01-Jan-1954,,https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
510,511,Lawrence of Arabia (1962),01-Jan-1962,,https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,512,Wings of Desire (1987),01-Jan-1987,,https://m.media-amazon.com/images/M/MV5BMzMxZjUzOGQtOTFlOS00MzliLWJhNTUtOTgyNzYzMWQ2YzhmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
512,513,"Third Man, The (1949)",01-Jan-1949,,https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
513,514,Annie Hall (1977),01-Jan-1977,,https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
514,515,"Boot, Das (1981)",04-Apr-1997,,https://m.media-amazon.com/images/M/MV5BOGZhZDIzNWMtNjkxMS00MDQ1LThkMTYtZWQzYWU3MWMxMGU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
515,516,Local Hero (1983),01-Jan-1983,,https://m.media-amazon.com/images/M/MV5BODhiMmM3YzQtZjMwNy00YTdkLTkwOTItZDhjYWE1ZTVlNmExXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,517,Manhattan (1979),01-Jan-1979,,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
517,518,Miller's Crossing (1990),01-Jan-1990,,https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,519,"Treasure of the Sierra Madre, The (1948)",01-Jan-1948,,https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,520,"Great Escape, The (1963)",01-Jan-1963,,https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
